target_id	length	eff_length	est_counts	tpm
BcK1E1_00372	639	490	1993	60.1673
BcK1E1_00373	672	523	2701	76.3963
BcK1E1_00374	2163	2014	18032	132.444
BcK1E1_00375	450	301	240776	11833
BcK1E1_00376	492	343	268238	11568.5
BcK1E1_00377	2448	2299	9594	61.732
BcK1E1_00378	402	253	242	14.1496
BcK1E1_00379	1131	982	1464	22.0536
BcK1E1_00380	1269	1120	32	0.422651
BcK1E1_00381	1041	892	213	3.53235
BcK1E1_00382	972	823	867	15.5836
BcK1E1_00383	2730	2581	117985	676.22
BcK1E1_00384	309	160	171641	15869
BcK1E1_00385	642	493	328055	9843.49
BcK1E1_00386	666	517	291476	8339.92
BcK1E1_00387	297	148	77066	7702.83
BcK1E1_00388	831	682	401725	8713.53
BcK1E1_00389	279	130	137818	15682.4
BcK1E1_00390	360	211	127265	8922.28
BcK1E1_00391	804	655	308506	6967.42
BcK1E1_00392	420	271	149446	8157.64
BcK1E1_00393	258	109	78119	10601.8
BcK1E1_00394	261	112	89648	11840.6
BcK1E1_00395	369	220	97943	6585.67
BcK1E1_00396	336	187	96366	7623.1
BcK1E1_00397	573	424	319027	11130.4
BcK1E1_00398	186	38.5618	55188	21170.8
BcK1E1_00399	399	250	176004	10414.3
BcK1E1_00400	540	391	220960	8359.62
BcK1E1_00401	372	223	130643	8666.24
BcK1E1_00402	726	577	332306	8519.45
BcK1E1_00403	183	36.0583	33982	13941
BcK1E1_00404	447	298	148572	7375.14
BcK1E1_00405	1338	1189	76972	957.636
BcK1E1_00406	561	412	37268	1338.1
BcK1E1_00407	219	70.019	57242	12093.4
BcK1E1_00408	114	8.51793	1972	3424.7
BcK1E1_00409	378	229	117685	7602.13
BcK1E1_00410	399	250	98129	5806.4
BcK1E1_00411	999	850	299729	5216.26
BcK1E1_00412	483	334	99889	4424.06
BcK1E1_00413	996	847	1579	27.5771
BcK1E1_00414	267	118	69	8.65001
BcK1E1_00415	87	6.00353	0	0
BcK1E1_00416	885	736	1630	32.7612
BcK1E1_00417	1053	904	36389	595.458
BcK1E1_00418	2829	2680	222510	1228.19
BcK1E1_00419	504	355	6800	283.354
BcK1E1_00420	1107	958	17789	274.685
BcK1E1_00421	1227	1078	20330	278.977
BcK1E1_00422	840	691	340	7.27864
BcK1E1_00423	798	649	357	8.13716
BcK1E1_00424	771	622	6050	143.885
BcK1E1_00425	879	730	8429	170.806
BcK1E1_00426	861	712	13938	289.581
BcK1E1_00427	465	316	2385	111.648
BcK1E1_00428	1392	1243	9168	109.107
BcK1E1_00429	1479	1330	5745	63.8981
BcK1E1_00430	1419	1270	2739	31.9035
BcK1E1_00431	153	17.7996	0	0
BcK1E1_00432	444	295	23	1.15333
BcK1E1_00433	1368	1219	617	7.4874
BcK1E1_00434	384	235	65	4.09162
BcK1E1_00435	258	109	7	0.949994
BcK1E1_00436	1266	1117	1346	17.8255
BcK1E1_00437	894	745	1094	21.7225
BcK1E1_00438	855	706	1192	24.9759
BcK1E1_00439	1359	1210	1816	22.2014
BcK1E1_00440	960	811	2289	41.7517
BcK1E1_00441	117	8.91948	0	0
BcK1E1_00442	231	82.002	67	12.0865
BcK1E1_00443	627	478	14872	460.247
BcK1E1_00444	90	6.21	0	0
BcK1E1_00445	699	550	25717	691.683
BcK1E1_00446	1281	1132	4100	53.578
BcK1E1_00447	1677	1528	94013	910.152
BcK1E1_00448	2088	1939	29558	225.5
BcK1E1_00449	867	718	3540	72.9337
BcK1E1_00450	1107	958	4757	73.4543
BcK1E1_00451	1317	1168	49740	629.959
BcK1E1_00452	86	5.93769	0	0
BcK1E1_00453	1017	868	1221	20.8087
BcK1E1_00454	1002	853	693	12.018
BcK1E1_00455	1452	1303	5410	61.4189
BcK1E1_00456	561	412	2133	76.5849
BcK1E1_00457	1071	922	505	8.10233
BcK1E1_00458	1494	1345	504	5.54316
BcK1E1_00459	1365	1216	204	2.48168
BcK1E1_00460	783	634	609	14.2095
BcK1E1_00461	687	538	1502	41.2988
BcK1E1_00462	1560	1411	1840	19.2904
BcK1E1_00463	1923	1774	13913	116.016
BcK1E1_00464	567	418	2379	84.1914
BcK1E1_00465	648	499	1264	37.4711
BcK1E1_00466	2145	1996	5145	38.1307
BcK1E1_00467	1188	1039	3626	51.6252
BcK1E1_00468	75	5.29865	0	0
BcK1E1_00469	1620	1471	39075	392.949
BcK1E1_00470	1050	901	911	14.9569
BcK1E1_00471	1356	1207	1127	13.8123
BcK1E1_00472	801	652	282	6.3981
BcK1E1_00473	1005	856	1864	32.2123
BcK1E1_00474	741	592	81736	2042.4
BcK1E1_00475	1881	1732	4680	39.9712
BcK1E1_00476	681	532	6778	188.469
BcK1E1_00477	1182	1033	5591	80.0642
BcK1E1_00478	255	106	2527	352.654
BcK1E1_00479	1143	994	7652	113.878
BcK1E1_00480	936	787	35400	665.393
BcK1E1_00481	759	610	58805	1426.05
BcK1E1_00482	1035	886	24419	407.703
BcK1E1_00483	414	265	3116	173.941
BcK1E1_00484	912	763	12062	233.854
BcK1E1_00485	666	517	15216	435.371
BcK1E1_00486	498	349	14327	607.266
BcK1E1_00487	75	5.29865	0	0
BcK1E1_00488	1011	862	43429	745.284
BcK1E1_00489	894	745	2544	50.5138
BcK1E1_00490	73	5.19716	0	0
BcK1E1_00491	75	5.29865	0	0
BcK1E1_00492	76	5.35093	0	0
BcK1E1_00493	2208	2059	3274	23.5219
BcK1E1_00494	915	766	823	15.8935
BcK1E1_00495	1878	1729	2027	17.3424
BcK1E1_00496	603	454	285	9.28621
BcK1E1_00497	849	700	386	8.15715
BcK1E1_00498	1539	1390	106	1.12808
BcK1E1_00499	1812	1663	393	3.49583
BcK1E1_00500	825	676	113	2.47276
BcK1E1_00501	651	502	5721	168.585
BcK1E1_00502	2178	2029	12344	89.996
BcK1E1_00503	1152	1003	116853	1723.41
BcK1E1_00504	936	787	4835	90.8806
BcK1E1_00505	1539	1390	13127	139.701
BcK1E1_00506	1224	1075	9922	136.534
BcK1E1_00507	1446	1297	7784	88.7794
BcK1E1_00508	1095	946	2096	32.7755
BcK1E1_00509	573	424	8926	311.416
BcK1E1_00510	2103	1954	55884	423.07
BcK1E1_00511	639	490	15376	464.191
BcK1E1_00512	900	751	15965	314.469
BcK1E1_00513	1524	1375	22716	244.387
BcK1E1_00514	552	403	3697	135.704
BcK1E1_00515	915	766	2358	45.537
BcK1E1_00516	1677	1528	35944	347.979
BcK1E1_00517	462	313	1130	53.4052
BcK1E1_00518	456	307	1173	56.5209
BcK1E1_00519	639	490	3044	91.8963
BcK1E1_00520	426	277	253	13.5111
BcK1E1_00521	846	697	629	13.3496
BcK1E1_00522	105	7.48819	0	0
BcK1E1_00523	444	295	50	2.50725
BcK1E1_00524	1500	1351	2097	22.9611
BcK1E1_00525	1281	1132	16162	211.202
BcK1E1_00526	1347	1198	473372	5845.14
BcK1E1_00527	1695	1546	61408	587.577
BcK1E1_00528	1020	871	1342	22.7921
BcK1E1_00529	1275	1126	9975	131.046
BcK1E1_00530	1044	895	6048	99.9627
BcK1E1_00531	894	745	6548	130.018
BcK1E1_00532	1632	1483	6626	66.0936
BcK1E1_00533	1965	1816	3721	30.3105
BcK1E1_00534	630	481	2515	77.3468
BcK1E1_00535	1521	1372	52437	565.371
BcK1E1_00536	1227	1078	8847	121.402
BcK1E1_00537	75	5.29865	0	0
BcK1E1_00538	213	64.0516	40990	9466.67
BcK1E1_00539	1089	940	12866	202.472
BcK1E1_00540	975	826	7496	134.245
BcK1E1_00541	1197	1048	26701	376.891
BcK1E1_00542	927	778	12169	231.379
BcK1E1_00543	1161	1012	14775	215.971
BcK1E1_00544	798	649	10115	230.553
BcK1E1_00545	705	556	7761	206.487
BcK1E1_00546	663	514	15367	442.258
BcK1E1_00547	1161	1012	9333	136.424
BcK1E1_00548	1527	1378	83261	893.803
BcK1E1_00549	651	502	20651	608.537
BcK1E1_00550	885	736	18254	366.885
BcK1E1_00551	1407	1258	13012	153.008
BcK1E1_00552	1836	1687	33267	291.708
BcK1E1_00553	537	388	669	25.5061
BcK1E1_00554	2082	1933	22023	168.537
BcK1E1_00555	780	631	17473	409.626
BcK1E1_00556	1293	1144	4864	62.8951
BcK1E1_00557	990	841	10535	185.305
BcK1E1_00558	480	331	3320	148.375
BcK1E1_00559	1131	982	22009	331.542
BcK1E1_00560	1314	1165	25757	327.053
BcK1E1_00561	924	775	12556	239.662
BcK1E1_00562	1422	1273	21971	255.312
BcK1E1_00563	480	331	6901	308.414
BcK1E1_00564	948	799	11758	217.689
BcK1E1_00565	942	793	2738.08	51.0767
BcK1E1_00566	930	781	29041.9	550.077
BcK1E1_00567	984	835	24486	433.791
BcK1E1_00568	795	646	16258	372.292
BcK1E1_00569	1893	1744	27260	231.222
BcK1E1_00570	753	604	1078	26.4017
BcK1E1_00571	1293	1144	5543	71.6751
BcK1E1_00572	2070	1921	28421	218.857
BcK1E1_00573	1428	1279	6603	76.3695
BcK1E1_00574	771	622	4604	109.495
BcK1E1_00575	1284	1135	6296	82.0575
BcK1E1_00576	1656	1507	8034	78.862
BcK1E1_00577	981	832	1963	34.9017
BcK1E1_00578	945	796	2055	38.1899
BcK1E1_00579	783	634	1663	38.8018
BcK1E1_00580	771	622	1705	40.5493
BcK1E1_00581	1011	862	13883	238.246
BcK1E1_00582	1182	1033	21750	311.464
BcK1E1_00583	1950	1801	10420	85.5861
BcK1E1_00584	486	337	1743	76.5098
BcK1E1_00585	537	388	3892	148.385
BcK1E1_00586	1428	1279	5548	64.1675
BcK1E1_00587	1584	1435	8428	86.8804
BcK1E1_00588	603	454	1662	54.1533
BcK1E1_00589	1170	1021	1314	19.0379
BcK1E1_00590	426	277	40	2.13614
BcK1E1_00591	849	700	119	2.51477
BcK1E1_00592	723	574	129	3.32451
BcK1E1_00593	648	499	119	3.52773
BcK1E1_00594	630	481	175	5.38198
BcK1E1_00595	1260	1111	1299	17.296
BcK1E1_00596	2082	1933	6749	51.6484
BcK1E1_00597	1197	1048	12812	180.844
BcK1E1_00598	77	5.40428	0	0
BcK1E1_00599	2016	1867	3171	25.1247
BcK1E1_00600	76	5.35093	0	0
BcK1E1_00601	74	5.2474	0	0
BcK1E1_00602	73	5.19716	0	0
BcK1E1_00603	615	466	832	26.4111
BcK1E1_00604	657	508	3716	108.209
BcK1E1_00605	675	526	2519	70.8422
BcK1E1_00606	837	688	4093	88.0041
BcK1E1_00607	906	757	11032	215.58
BcK1E1_00608	1023	874	309	5.22994
BcK1E1_00609	876	727	346	7.0403
BcK1E1_00610	1062	913	288	4.66628
BcK1E1_00611	660	511	195	5.64499
BcK1E1_00612	1179	1030	804	11.547
BcK1E1_00613	1236	1087	628	8.54633
BcK1E1_00614	1311	1162	997	12.6922
BcK1E1_00615	900	751	29218	575.519
BcK1E1_00616	735	586	6032	152.27
BcK1E1_00617	1137	988	11255	168.515
BcK1E1_00618	1473	1324	17032	190.295
BcK1E1_00619	1917	1768	10863	90.8902
BcK1E1_00620	990	841	3782	66.5235
BcK1E1_00621	498	349	5801	245.882
BcK1E1_00622	1176	1027	20978	302.164
BcK1E1_00623	474	325	1635	74.419
BcK1E1_00624	153	17.7996	2	1.66215
BcK1E1_00625	1617	1468	1866	18.8033
