target_id	length	eff_length	est_counts	tpm
BcK1E1_00070	2640	2491	6941	51.6834
BcK1E1_00071	384	235	175	13.8125
BcK1E1_00072	1167	1018	153	2.7877
BcK1E1_00073	135	12.1958	12	18.2505
BcK1E1_00074	1284	1135	1231	20.1171
BcK1E1_00075	957	808	3965	91.0195
BcK1E1_00076	2331	2182	2340	19.8913
BcK1E1_00077	2700	2551	2679	19.4789
BcK1E1_00078	1104	955	4043	78.5241
BcK1E1_00079	1287	1138	35000	570.464
BcK1E1_00080	1515	1366	7925	107.61
BcK1E1_00081	1095	946	5563	109.074
BcK1E1_00082	396	247	1497	112.416
BcK1E1_00083	1086	937	1155	22.8636
BcK1E1_00084	1515	1366	4190	56.894
BcK1E1_00085	126	10.3458	14	25.0996
BcK1E1_00086	1602	1453	2581	32.9477
BcK1E1_00087	1350	1201	1797	27.7529
BcK1E1_00088	1053	904	12651.4	259.58
BcK1E1_00089	1041	892	38118.6	792.639
BcK1E1_00090	1818	1669	9792	108.822
BcK1E1_00091	1464	1315	2919	41.1729
BcK1E1_00092	279	130	8	1.14143
BcK1E1_00093	1035	886	1395	29.2041
BcK1E1_00094	1470	1321	3970	55.743
BcK1E1_00095	2943	2794	2197	14.585
BcK1E1_00096	1458	1309	6269	88.8304
BcK1E1_00097	492	343	61	3.29867
BcK1E1_00098	1011	862	87	1.87204
BcK1E1_00099	3666	3517	885	4.66739
BcK1E1_00100	1599	1450	756	9.67067
BcK1E1_00101	549	400	29	1.34475
BcK1E1_00102	1539	1390	7116	94.9563
BcK1E1_00103	915	766	711	17.2165
BcK1E1_00104	714	565	359	11.7855
BcK1E1_00105	225	76.0064	109	26.5998
BcK1E1_00106	1074	925	1734	34.7704
BcK1E1_00107	492	343	689	37.2587
BcK1E1_00108	1752	1603	4294	49.6857
BcK1E1_00109	1845	1696	4771	52.1779
BcK1E1_00110	981	832	3183	70.9604
BcK1E1_00111	1167	1018	603	10.9868
BcK1E1_00112	1797	1648	6057	68.1715
BcK1E1_00113	657	508	4913	179.385
BcK1E1_00114	1272	1123	2218	36.634
BcK1E1_00115	1365	1216	3267	49.8332
BcK1E1_00116	108	7.80511	0	0
BcK1E1_00117	1260	1111	3257	54.3759
BcK1E1_00118	822	673	2153	59.3378
BcK1E1_00119	558	409	2282	103.489
BcK1E1_00120	654	505	1529	56.1589
BcK1E1_00121	2193	2044	8384	76.0805
BcK1E1_00122	2880	2731	7968	54.1166
BcK1E1_00123	1272	1123	5527	91.2878
BcK1E1_00124	237	88.0006	365	76.9326
BcK1E1_00125	74	5.2474	0	0
BcK1E1_00126	1656	1507	9709	119.499
BcK1E1_00127	1032	883	3500	73.5208
BcK1E1_00128	810	661	2688	75.4277
BcK1E1_00129	294	145	579	74.0651
BcK1E1_00130	174	29.2345	55	34.8956
BcK1E1_00131	1263	1114	21782	362.673
BcK1E1_00132	1296	1147	7799	126.118
BcK1E1_00133	339	190	3443	336.114
BcK1E1_00134	1827	1678	215	2.37656
BcK1E1_00135	1449	1300	4834	68.9709
BcK1E1_00136	1527	1378	6771	91.1394
BcK1E1_00137	759	610	1903	57.8644
BcK1E1_00138	249	100	3225	598.181
BcK1E1_00139	1854	1705	8899	96.8099
BcK1E1_00140	1065	916	7201	145.814
BcK1E1_00141	642	493	14226	535.228
BcK1E1_00142	744	595	2127	66.3061
BcK1E1_00143	1098	949	3091	60.4137
BcK1E1_00144	2235	2086	48599	432.131
BcK1E1_00145	831	682	57	1.55022
BcK1E1_00146	990	841	31	0.683705
BcK1E1_00147	573	424	25	1.09365
BcK1E1_00148	525	376	25	1.23326
BcK1E1_00149	288	139	44	5.87139
BcK1E1_00150	375	226	35	2.87252
BcK1E1_00151	411	262	54	3.82292
BcK1E1_00152	1152	1003	1159	21.4331
BcK1E1_00153	597	448	809	33.4945
BcK1E1_00154	2598	2449	18752	142.024
BcK1E1_00155	603	454	2428	99.1963
BcK1E1_00156	762	613	6652	201.277
BcK1E1_00157	567	418	5830	258.699
BcK1E1_00158	1095	946	5981	117.27
BcK1E1_00159	492	343	645	34.8794
BcK1E1_00160	801	652	1922	54.6775
BcK1E1_00161	1596	1447	2141	27.4442
BcK1E1_00162	1911	1762	25438	267.781
BcK1E1_00163	105	7.48819	0	0
BcK1E1_00164	1533	1384	6179	82.8104
BcK1E1_00165	1659	1510	531	6.52259
BcK1E1_00166	1593	1444	594	7.62996
BcK1E1_00167	2133	1984	845	7.89983
BcK1E1_00168	1077	928	4996	99.8567
BcK1E1_00169	1020	871	461	9.81715
BcK1E1_00170	1272	1123	2606	43.0425
BcK1E1_00171	915	766	1887	45.6926
BcK1E1_00172	897	748	1618	40.1217
BcK1E1_00173	474	325	1013	57.8134
BcK1E1_00174	1065	916	1054	21.3426
BcK1E1_00175	2295	2146	25094	216.892
BcK1E1_00176	1143	994	11457	213.79
BcK1E1_00177	1179	1030	14343	258.289
BcK1E1_00178	1245	1096	8480	143.512
BcK1E1_00179	3057	2908	26890	171.514
BcK1E1_00180	654	505	2597	95.3857
BcK1E1_00181	1155	1006	3156	58.1891
BcK1E1_00182	1038	889	1120	23.3679
BcK1E1_00183	261	112	1874	310.352
BcK1E1_00184	1650	1501	1289	15.9285
BcK1E1_00185	558	409	6074	275.457
BcK1E1_00186	1593	1444	34695	445.659
BcK1E1_00187	1518	1369	29236	396.111
BcK1E1_00188	348	199	243	22.6494
BcK1E1_00189	537	388	3418	163.397
BcK1E1_00190	1425	1276	5492	79.833
BcK1E1_00191	660	511	1639	59.4923
BcK1E1_00192	1038	889	11282	235.39
BcK1E1_00193	897	748	2841	70.4486
BcK1E1_00194	1224	1075	1603	27.6585
BcK1E1_00195	294	145	83	10.6173
BcK1E1_00196	1560	1411	37679	495.308
BcK1E1_00197	74	5.2474	0	0
BcK1E1_00198	75	5.29865	0	0
BcK1E1_00199	726	577	752	24.1738
BcK1E1_00200	2877	2728	3395	23.0833
BcK1E1_00201	1419	1270	3018	44.0776
BcK1E1_00202	822	673	11934	328.907
BcK1E1_00203	1404	1255	4030	59.5613
BcK1E1_00204	690	541	1919	65.7931
BcK1E1_00205	1647	1498	720	8.91504
BcK1E1_00206	1194	1045	3828	67.9451
BcK1E1_00207	1326	1177	20951	330.165
BcK1E1_00208	1416	1267	761	11.1407
BcK1E1_00209	3396	3247	733	4.18721
BcK1E1_00210	1467	1318	845	11.8917
BcK1E1_00211	966	817	115	2.61083
BcK1E1_00212	519	370	47	2.35613
BcK1E1_00213	891	742	5858	146.436
BcK1E1_00214	999	850	10096	220.309
BcK1E1_00215	1428	1279	1868	27.09
BcK1E1_00216	1155	1006	6534	120.471
BcK1E1_00217	1164	1015	703	12.8467
BcK1E1_00218	954	805	55	1.26727
BcK1E1_00219	864	715	118	3.06111
BcK1E1_00220	1182	1033	124	2.22651
BcK1E1_00221	1110	961	1809	34.9155
BcK1E1_00222	822	673	2093	57.6842
BcK1E1_00223	1218	1069	1174	20.3701
BcK1E1_00224	1206	1057	1399	24.5497
BcK1E1_00225	675	526	2191	77.2608
BcK1E1_00226	1191	1042	5161	91.869
BcK1E1_00227	894	745	754	18.7723
BcK1E1_00228	1329	1180	1523	23.9398
BcK1E1_00229	552	403	1528	70.3268
BcK1E1_00230	735	586	3121	98.7868
BcK1E1_00231	213	64.0516	3	0.868748
BcK1E1_00232	324	175	790	83.7321
BcK1E1_00233	195	46.6066	135	53.7266
BcK1E1_00234	276	127	477	69.6655
BcK1E1_00235	1602	1453	3101	39.5858
BcK1E1_00236	1089	940	779	15.3714
BcK1E1_00237	258	109	2	0.340335
BcK1E1_00238	303	154	18	2.16798
BcK1E1_00239	333	184	84	8.46768
BcK1E1_00240	1347	1198	1335	20.6694
BcK1E1_00241	195	46.6066	4182	1664.33
BcK1E1_00242	2739	2590	2705	19.3718
BcK1E1_00243	603	454	1945	79.4633
BcK1E1_00244	930	781	1705	40.4926
BcK1E1_00245	588	439	16536	698.665
BcK1E1_00246	234	85.0011	30106	6569.49
BcK1E1_00247	450	301	93035	5733.01
BcK1E1_00248	1035	886	2252	47.1452
BcK1E1_00249	1650	1501	22077	272.811
BcK1E1_00250	528	379	369	18.0588
BcK1E1_00251	534	385	295	14.2123
BcK1E1_00252	1671	1522	14043	171.139
BcK1E1_00253	810	661	2866	80.4225
BcK1E1_00254	2181	2032	10401	94.9411
BcK1E1_00255	540	391	428	20.3034
BcK1E1_00256	105	7.48819	0	0
BcK1E1_00257	1317	1168	1766	28.0447
BcK1E1_00258	549	400	5851	271.314
BcK1E1_00259	1872	1723	20377	219.36
BcK1E1_00260	816	667	3960	110.122
BcK1E1_00261	1140	991	237.25	4.44054
BcK1E1_00262	855	706	8028.33	210.923
BcK1E1_00263	573	424	1110	48.5579
BcK1E1_00264	1140	991	237.25	4.44054
BcK1E1_00265	855	706	8028.33	210.923
BcK1E1_00266	573	424	1110	48.5579
BcK1E1_00267	1140	991	237.25	4.44054
BcK1E1_00268	855	706	8028.33	210.923
BcK1E1_00269	573	424	1110	48.5579
BcK1E1_00270	1140	991	237.25	4.44054
BcK1E1_00271	195	46.6066	20034	7973.03
BcK1E1_00272	627	478	5395	209.347
BcK1E1_00273	702	553	7845	263.13
BcK1E1_00274	495	346	1899	101.801
BcK1E1_00275	327	178	615	64.0852
BcK1E1_00276	1011	862	4266	91.7944
BcK1E1_00277	435	286	307	19.9102
BcK1E1_00278	675	526	3598	126.876
BcK1E1_00279	765	616	4311	129.808
BcK1E1_00280	1323	1174	7527	118.92
BcK1E1_00281	1269	1120	6001	99.3822
BcK1E1_00282	76	5.35093	0	0
BcK1E1_00283	82	5.68809	0	0
BcK1E1_00284	1008	859	768	16.5833
BcK1E1_00285	1698	1549	216658	2594.34
BcK1E1_00286	366	217	35517	3035.84
BcK1E1_00287	651	502	2680	99.0225
BcK1E1_00288	750	601	1905	58.7927
BcK1E1_00289	726	577	1176	37.8037
BcK1E1_00290	1506	1357	1450	19.8194
BcK1E1_00291	945	796	1898	44.2268
BcK1E1_00292	1206	1057	2035	35.7102
BcK1E1_00293	2829	2680	53268	368.667
BcK1E1_00294	309	160	34382	3985.79
BcK1E1_00295	252	103	27296	4915.46
BcK1E1_00296	1692	1543	34182	410.898
BcK1E1_00297	1134	985	8816	166.011
BcK1E1_00298	1224	1075	13498	232.897
BcK1E1_00299	76	5.35093	0	0
BcK1E1_00300	228	79.0036	2429	570.274
BcK1E1_00301	810	661	35119	985.47
BcK1E1_00302	432	283	109206	7157.52
BcK1E1_00303	693	544	170729	5821.18
BcK1E1_00304	780	631	1848	54.322
BcK1E1_00305	2100	1951	6645	63.1743
BcK1E1_00306	936	787	1752	41.2916
BcK1E1_00307	594	445	10293	429.027
BcK1E1_00308	1896	1747	29881	317.252
BcK1E1_00309	1683	1534	26987	326.311
BcK1E1_00310	9321	9172	165165	334.008
BcK1E1_00311	264	115	1	0.161289
BcK1E1_00312	459	310	144	8.61596
BcK1E1_00313	74	5.2474	0	0
BcK1E1_00314	675	526	2028	71.513
BcK1E1_00315	270	121	10938	1676.7
BcK1E1_00316	2664	2515	223571	1648.85
BcK1E1_00317	561	412	3018	135.87
BcK1E1_00318	2214	2065	4471	40.1594
BcK1E1_00319	1407	1258	2532	37.3324
BcK1E1_00320	864	715	9862	255.836
BcK1E1_00321	1539	1390	5120	68.3216
BcK1E1_00322	1017	868	4458	95.2628
BcK1E1_00323	795	646	3647	104.714
BcK1E1_00324	690	541	3542	121.438
BcK1E1_00325	1479	1330	12018	167.604
BcK1E1_00326	1341	1192	18808	292.664
BcK1E1_00327	1134	985	3339	62.8757
BcK1E1_00328	1185	1036	3490	62.4839
BcK1E1_00329	708	559	2442	81.0283
BcK1E1_00330	1353	1204	2473	38.0978
BcK1E1_00331	705	556	809	26.9884
BcK1E1_00332	1131	982	4655	87.9247
BcK1E1_00333	954	805	4220	97.2343
BcK1E1_00334	996	847	4620	101.172
BcK1E1_00335	780	631	4503	132.366
BcK1E1_00336	780	631	821	24.1333
BcK1E1_00337	1389	1240	38598	577.359
BcK1E1_00338	522	373	237692	11819.8
BcK1E1_00339	381	232	82480	6594.22
BcK1E1_00340	1410	1261	14898	219.137
BcK1E1_00341	3621	3472	47132	251.79
BcK1E1_00342	282	133	1757	245.032
BcK1E1_00343	543	394	55	2.58922
BcK1E1_00344	183	36.0583	269	138.373
BcK1E1_00345	531	382	428	20.7818
BcK1E1_00346	678	529	804	28.1905
BcK1E1_00347	1203	1054	12990	228.597
BcK1E1_00348	294	145	12274	1570.08
BcK1E1_00349	83	5.74851	0	0
BcK1E1_00350	73	5.19716	0	0
BcK1E1_00351	75	5.29865	0	0
BcK1E1_00352	171	27.2129	12091	8241.19
BcK1E1_00353	1200	1051	7355	129.802
BcK1E1_00354	1497	1348	7963	109.569
BcK1E1_00355	321	172	4451	479.99
BcK1E1_00356	1155	1006	4067	74.9858
BcK1E1_00357	1725	1576	3686	43.3812
BcK1E1_00358	993	844	1224	26.8993
BcK1E1_00359	930	781	1156	27.4543
BcK1E1_00360	852	703	1160	30.6059
BcK1E1_00361	822	673	1197	32.99
BcK1E1_00362	1632	1483	2367	29.6046
BcK1E1_00363	111	8.14747	0	0
BcK1E1_00364	2043	1894	2369	23.2
BcK1E1_00365	1140	991	1378	25.7916
BcK1E1_00366	1590	1441	1977	25.4475
BcK1E1_00367	1452	1303	1147	16.3276
BcK1E1_00368	90	6.21	0	0
BcK1E1_00369	1305	1156	1648	26.4425
BcK1E1_00370	1365	1216	3677	56.0871
BcK1E1_00371	990	841	3138	69.2085
BcK1E1_00372	639	490	1908	72.2246
BcK1E1_00373	672	523	2519	89.3366
BcK1E1_00374	2163	2014	12054	111.013
BcK1E1_00375	450	301	177756	10953.7
BcK1E1_00376	492	343	192913	10432.1
BcK1E1_00377	2448	2299	8577	69.1989
BcK1E1_00378	402	253	160	11.7301
BcK1E1_00379	1131	982	956	18.0571
BcK1E1_00380	1269	1120	24	0.397462
BcK1E1_00381	1041	892	105	2.18337
BcK1E1_00382	972	823	484	10.9081
BcK1E1_00383	2730	2581	54663	392.833
BcK1E1_00384	309	160	126898	14710.8
BcK1E1_00385	642	493	241464	9084.65
BcK1E1_00386	666	517	219789	7885.3
BcK1E1_00387	297	148	58019	7271.29
BcK1E1_00388	831	682	328789	8942.02
BcK1E1_00389	279	130	116890	16677.7
BcK1E1_00390	360	211	102751	9032.47
BcK1E1_00391	804	655	272167	7707.21
BcK1E1_00392	420	271	139802	9568.57
BcK1E1_00393	258	109	75160	12789.8
BcK1E1_00394	261	112	80860	13391.2
BcK1E1_00395	369	220	94861	7997.75
BcK1E1_00396	336	187	88629	8790.97
BcK1E1_00397	573	424	304287	13311.3
BcK1E1_00398	186	38.5618	52805	25399.3
BcK1E1_00399	399	250	167764	12446.9
BcK1E1_00400	540	391	210202	9971.55
BcK1E1_00401	372	223	120215	9999
BcK1E1_00402	726	577	321546	10336.4
BcK1E1_00403	183	36.0583	32654	16797.1
BcK1E1_00404	447	298	138948	8648.46
BcK1E1_00405	1338	1189	68484	1068.34
BcK1E1_00406	561	412	31607	1422.95
BcK1E1_00407	219	70.019	46318	12269.8
BcK1E1_00408	114	8.51793	1665	3625.62
BcK1E1_00409	378	229	104514	8465.29
BcK1E1_00410	399	250	86695	6432.16
BcK1E1_00411	999	850	287752	6279.17
BcK1E1_00412	483	334	96122	5338.01
BcK1E1_00413	996	847	1360	29.7823
BcK1E1_00414	267	118	78	12.2607
BcK1E1_00415	87	6.00353	0	0
BcK1E1_00416	885	736	1302	32.8122
BcK1E1_00417	1053	904	23409	480.305
BcK1E1_00418	2829	2680	153222	1060.45
BcK1E1_00419	504	355	4853	253.562
BcK1E1_00420	1107	958	13840	267.962
BcK1E1_00421	1227	1078	16394	282.078
BcK1E1_00422	840	691	277	7.4354
BcK1E1_00423	798	649	323	9.23125
BcK1E1_00424	771	622	5763	171.855
BcK1E1_00425	879	730	7642	194.172
BcK1E1_00426	861	712	12208	318.029
BcK1E1_00427	465	316	2060	120.916
BcK1E1_00428	1392	1243	7803	116.438
BcK1E1_00429	1479	1330	3990	55.6447
BcK1E1_00430	1419	1270	1934	28.2459
BcK1E1_00431	153	17.7996	4	4.16825
BcK1E1_00432	444	295	13	0.81738
BcK1E1_00433	1368	1219	663	10.0882
BcK1E1_00434	384	235	51	4.02536
BcK1E1_00435	258	109	7	1.19117
BcK1E1_00436	1266	1117	691	11.4743
BcK1E1_00437	894	745	569	14.1664
BcK1E1_00438	855	706	667	17.5236
BcK1E1_00439	1359	1210	1021	15.651
BcK1E1_00440	960	811	1308	29.915
BcK1E1_00441	117	8.91948	1	2.07952
BcK1E1_00442	231	82.002	38	8.59532
BcK1E1_00443	627	478	12543	486.717
BcK1E1_00444	90	6.21	0	0
BcK1E1_00445	699	550	23669	798.215
BcK1E1_00446	1281	1132	3970	65.0499
BcK1E1_00447	1677	1528	88434	1073.49
BcK1E1_00448	2088	1939	3257	31.1561
BcK1E1_00449	867	718	1365	35.2623
BcK1E1_00450	1107	958	4153	80.408
BcK1E1_00451	1317	1168	48080	763.527
BcK1E1_00452	86	5.93769	0	0
BcK1E1_00453	1017	868	936	20.0013
BcK1E1_00454	1002	853	539	11.7204
BcK1E1_00455	1452	1303	4134	58.8476
BcK1E1_00456	561	412	1550	69.781
BcK1E1_00457	1071	922	451	9.07295
BcK1E1_00458	1494	1345	446	6.15057
BcK1E1_00459	1365	1216	181	2.76088
BcK1E1_00460	783	634	524	15.3301
BcK1E1_00461	687	538	950	32.7525
BcK1E1_00462	1560	1411	1229	16.1558
BcK1E1_00463	1923	1774	7827	81.836
BcK1E1_00464	567	418	1463	64.9189
BcK1E1_00465	648	499	751	27.9153
BcK1E1_00466	2145	1996	3760	34.9406
BcK1E1_00467	1188	1039	2815	50.2534
BcK1E1_00468	75	5.29865	0	0
BcK1E1_00469	1620	1471	33404	421.2
BcK1E1_00470	1050	901	908	18.6923
BcK1E1_00471	1356	1207	615	9.45085
BcK1E1_00472	801	652	150	4.26723
BcK1E1_00473	1005	856	1195	25.8939
BcK1E1_00474	741	592	63888	2001.71
BcK1E1_00475	1881	1732	2903	31.0887
BcK1E1_00476	681	532	5049	176.034
BcK1E1_00477	1182	1033	3526	63.3118
BcK1E1_00478	255	106	2048	358.366
BcK1E1_00479	1143	994	6077	113.398
BcK1E1_00480	936	787	31856	750.791
BcK1E1_00481	759	610	51524	1566.69
BcK1E1_00482	1035	886	11940	249.962
BcK1E1_00483	414	265	2396	167.704
BcK1E1_00484	912	763	10242	248.979
BcK1E1_00485	666	517	15816	567.426
BcK1E1_00486	498	349	16508	877.348
BcK1E1_00487	75	5.29865	0	0
BcK1E1_00488	1011	862	61802	1329.84
BcK1E1_00489	894	745	1994	49.6446
BcK1E1_00490	73	5.19716	0	0
BcK1E1_00491	75	5.29865	0	0
BcK1E1_00492	76	5.35093	0	0
BcK1E1_00493	2208	2059	2770	24.9532
BcK1E1_00494	915	766	692	16.7564
BcK1E1_00495	1878	1729	2173	23.3114
BcK1E1_00496	603	454	338	13.809
BcK1E1_00497	849	700	483	12.7983
BcK1E1_00498	1539	1390	128	1.70804
BcK1E1_00499	1812	1663	427	4.76254
BcK1E1_00500	825	676	133	3.64928
BcK1E1_00501	651	502	4094	151.268
BcK1E1_00502	2178	2029	9782	89.4228
BcK1E1_00503	1152	1003	37089	685.878
BcK1E1_00504	936	787	4201	99.0104
BcK1E1_00505	1539	1390	11453	152.83
BcK1E1_00506	1224	1075	9111	157.203
BcK1E1_00507	1446	1297	7147	102.208
BcK1E1_00508	1095	946	2034	39.8807
BcK1E1_00509	573	424	5949	260.244
BcK1E1_00510	2103	1954	40797	387.263
BcK1E1_00511	639	490	12138	459.467
BcK1E1_00512	900	751	11934	294.747
BcK1E1_00513	1524	1375	18290	246.725
BcK1E1_00514	552	403	3018	138.905
BcK1E1_00515	915	766	1785	43.2227
BcK1E1_00516	1677	1528	26141	317.323
BcK1E1_00517	462	313	902	53.4521
BcK1E1_00518	456	307	869	52.503
BcK1E1_00519	639	490	2313	87.5553
BcK1E1_00520	426	277	176	11.7852
BcK1E1_00521	846	697	486	12.9332
BcK1E1_00522	105	7.48819	0	0
BcK1E1_00523	444	295	35	2.20064
BcK1E1_00524	1500	1351	1191	16.3516
BcK1E1_00525	1281	1132	8131	133.229
BcK1E1_00526	1347	1198	1478	22.8834
BcK1E1_00527	1695	1546	2239	26.8626
BcK1E1_00528	1020	871	907	19.3149
BcK1E1_00529	1275	1126	1383	22.7817
BcK1E1_00530	1044	895	690	14.2998
BcK1E1_00531	894	745	856	21.3118
BcK1E1_00532	1632	1483	1047	13.0951
BcK1E1_00533	1965	1816	958	9.78481
BcK1E1_00534	630	481	1742	67.1747
BcK1E1_00535	1521	1372	1086	14.6818
BcK1E1_00536	1227	1078	3127	53.8037
BcK1E1_00537	75	5.29865	0	0
BcK1E1_00538	213	64.0516	27110	7850.59
BcK1E1_00539	1089	940	11186	220.724
BcK1E1_00540	975	826	6860	154.045
BcK1E1_00541	1197	1048	25763	455.972
BcK1E1_00542	927	778	12541	298.989
BcK1E1_00543	1161	1012	15379	281.871
BcK1E1_00544	798	649	11120	317.807
BcK1E1_00545	705	556	9008	300.508
BcK1E1_00546	663	514	12493	450.823
BcK1E1_00547	1161	1012	8941	163.873
BcK1E1_00548	1527	1378	91967	1237.9
BcK1E1_00549	651	502	24684	912.042
BcK1E1_00550	885	736	20811	524.467
BcK1E1_00551	1407	1258	16251	239.609
BcK1E1_00552	1836	1687	31257	343.665
BcK1E1_00553	537	388	585	27.9658
BcK1E1_00554	2082	1933	22193	212.955
BcK1E1_00555	780	631	15478	454.976
BcK1E1_00556	1293	1144	4318	70.0099
BcK1E1_00557	990	841	9118	201.097
BcK1E1_00558	480	331	3145	176.236
BcK1E1_00559	1131	982	18967	358.253
BcK1E1_00560	1314	1165	22432	357.145
BcK1E1_00561	924	775	9883	236.532
BcK1E1_00562	1422	1273	16957	247.072
BcK1E1_00563	480	331	4749	266.12
BcK1E1_00564	948	799	8876	206.05
BcK1E1_00565	942	793	2170.14	50.7595
BcK1E1_00566	930	781	28271.9	671.438
BcK1E1_00567	984	835	23865	530.124
BcK1E1_00568	795	646	15734	451.762
BcK1E1_00569	1893	1744	22195	236.054
BcK1E1_00570	753	604	879	26.9932
BcK1E1_00571	1293	1144	5024	81.4566
BcK1E1_00572	2070	1921	196391	1896.26
BcK1E1_00573	1428	1279	17153	248.755
BcK1E1_00574	771	622	2784	83.0198
BcK1E1_00575	1284	1135	3998	65.3356
BcK1E1_00576	1656	1507	5284	65.0358
BcK1E1_00577	981	832	1427	31.8129
BcK1E1_00578	945	796	2017	46.9998
BcK1E1_00579	783	634	1568	45.8733
BcK1E1_00580	771	622	1496	44.6112
BcK1E1_00581	1011	862	3201	68.8781
BcK1E1_00582	1182	1033	5093	91.4484
BcK1E1_00583	1950	1801	4366	44.9648
BcK1E1_00584	486	337	1184	65.1665
BcK1E1_00585	537	388	2931	140.116
BcK1E1_00586	1428	1279	6387	92.6252
BcK1E1_00587	1584	1435	8559	110.63
BcK1E1_00588	603	454	2049	83.7122
BcK1E1_00589	1170	1021	1848	33.5721
BcK1E1_00590	426	277	52	3.48198
BcK1E1_00591	849	700	82	2.17279
BcK1E1_00592	723	574	116	3.74843
BcK1E1_00593	648	499	90	3.34537
BcK1E1_00594	630	481	122	4.70454
BcK1E1_00595	1260	1111	1041	17.3796
BcK1E1_00596	2082	1933	5736	55.0402
BcK1E1_00597	1197	1048	10083	178.456
BcK1E1_00598	77	5.40428	0	0
BcK1E1_00599	2016	1867	2498	24.8171
BcK1E1_00600	76	5.35093	0	0
BcK1E1_00601	74	5.2474	0	0
BcK1E1_00602	73	5.19716	0	0
BcK1E1_00603	615	466	621	24.7177
BcK1E1_00604	657	508	3040	110.997
BcK1E1_00605	675	526	2007	70.7725
BcK1E1_00606	837	688	3466	93.4422
BcK1E1_00607	906	757	11985	293.66
BcK1E1_00608	1023	874	340	7.21556
BcK1E1_00609	876	727	367	9.36342
BcK1E1_00610	1062	913	264	5.36335
BcK1E1_00611	660	511	191	6.93291
BcK1E1_00612	1179	1030	560	10.0845
BcK1E1_00613	1236	1087	546	9.31678
BcK1E1_00614	1311	1162	842	13.4403
BcK1E1_00615	900	751	18415	454.815
BcK1E1_00616	735	586	3886	123.001
BcK1E1_00617	1137	988	7224	135.62
BcK1E1_00618	1473	1324	11306	158.389
BcK1E1_00619	1917	1768	9693	101.69
BcK1E1_00620	990	841	2332	51.4322
BcK1E1_00621	498	349	4721	250.906
BcK1E1_00622	1176	1027	18085	326.626
BcK1E1_00623	474	325	1454	82.982
BcK1E1_00624	153	17.7996	5	5.21031
