target_id	length	eff_length	est_counts	tpm
BcK1E1_00240	1347	1198	1345	23.9857
BcK1E1_00241	195	46.6066	4543	2082.49
BcK1E1_00242	2739	2590	2645	21.8179
BcK1E1_00243	603	454	2102	98.9152
BcK1E1_00244	930	781	1557	42.5916
BcK1E1_00245	588	439	19362	942.263
BcK1E1_00246	234	85.0011	16019	4026.22
BcK1E1_00247	450	301	60892	4321.95
BcK1E1_00248	1035	886	4153	100.142
BcK1E1_00249	1650	1501	20738	295.17
BcK1E1_00250	528	379	558	31.4544
BcK1E1_00251	534	385	441	24.4717
BcK1E1_00252	1671	1522	9542	133.94
BcK1E1_00253	810	661	1711	55.3012
BcK1E1_00254	2181	2032	6047	63.5774
BcK1E1_00255	540	391	901	49.2305
BcK1E1_00256	105	7.48819	0	0
BcK1E1_00257	1317	1168	977	17.8706
BcK1E1_00258	549	400	3673	196.177
BcK1E1_00259	1872	1723	13049	161.8
BcK1E1_00260	816	667	3790	121.395
BcK1E1_00261	1140	991	658.75	14.2015
BcK1E1_00262	855	706	5952	180.113
BcK1E1_00263	573	424	886.333	44.6599
BcK1E1_00264	1140	991	658.75	14.2015
BcK1E1_00265	855	706	5952	180.113
BcK1E1_00266	573	424	886.333	44.6599
BcK1E1_00267	1140	991	658.75	14.2015
BcK1E1_00268	855	706	5952	180.113
BcK1E1_00269	573	424	886.333	44.6599
BcK1E1_00270	1140	991	658.75	14.2015
BcK1E1_00271	195	46.6066	8893	4076.5
BcK1E1_00272	627	478	5674	253.599
BcK1E1_00273	702	553	10537	407.079
BcK1E1_00274	495	346	2585	159.614
BcK1E1_00275	327	178	1423	170.793
BcK1E1_00276	1011	862	8624	213.741
BcK1E1_00277	435	286	490	36.603
BcK1E1_00278	675	526	1544	62.7116
BcK1E1_00279	765	616	2032	70.4741
BcK1E1_00280	1323	1174	11876	216.117
BcK1E1_00281	1269	1120	4040	77.0637
BcK1E1_00282	76	5.35093	0	0
BcK1E1_00283	82	5.68809	0	0
BcK1E1_00284	1008	859	874	21.7373
BcK1E1_00285	1698	1549	178722	2464.98
BcK1E1_00286	366	217	18982	1868.82
BcK1E1_00287	651	502	5190	220.877
BcK1E1_00288	750	601	2654	94.3437
BcK1E1_00289	726	577	1673	61.945
BcK1E1_00290	1506	1357	2838	44.6806
BcK1E1_00291	945	796	1235	33.1467
BcK1E1_00292	1206	1057	2613	52.8142
BcK1E1_00293	2829	2680	25096	200.058
BcK1E1_00294	309	160	18762	2505.22
BcK1E1_00295	252	103	15545	3224.33
BcK1E1_00296	1692	1543	23483	325.143
BcK1E1_00297	1134	985	6763	146.686
BcK1E1_00298	1224	1075	16592	329.744
BcK1E1_00299	76	5.35093	0	0
BcK1E1_00300	228	79.0036	2638	713.369
BcK1E1_00301	810	661	24732	799.363
BcK1E1_00302	432	283	42650	3219.73
BcK1E1_00303	693	544	66486	2611.07
BcK1E1_00304	780	631	4802	162.585
BcK1E1_00305	2100	1951	6658	72.9076
BcK1E1_00306	936	787	1614	43.8142
BcK1E1_00307	594	445	1990	95.5387
BcK1E1_00308	1896	1747	10605	129.689
BcK1E1_00309	1683	1534	10920	152.084
BcK1E1_00310	9321	9172	69421	161.701
BcK1E1_00311	264	115	0	0
BcK1E1_00312	459	310	219	15.0928
BcK1E1_00313	74	5.2474	0	0
BcK1E1_00314	675	526	1992	80.9077
BcK1E1_00315	270	121	7834	1383.2
BcK1E1_00316	2664	2515	104006	883.5
BcK1E1_00317	561	412	6036	312.996
BcK1E1_00318	2214	2065	13352	138.138
BcK1E1_00319	1407	1258	2655	45.089
BcK1E1_00320	864	715	8015	239.488
BcK1E1_00321	1539	1390	2635	40.4997
BcK1E1_00322	1017	868	2168	53.3612
BcK1E1_00323	795	646	3916	129.508
BcK1E1_00324	690	541	4059	160.291
BcK1E1_00325	1479	1330	27043	434.4
BcK1E1_00326	1341	1192	33267	596.244
BcK1E1_00327	1134	985	2835	61.4898
BcK1E1_00328	1185	1036	3278	67.5983
BcK1E1_00329	708	559	2189	83.6605
BcK1E1_00330	1353	1204	3076	54.5816
BcK1E1_00331	705	556	1258	48.3384
BcK1E1_00332	1131	982	4998	108.735
BcK1E1_00333	954	805	8064	214.013
BcK1E1_00334	996	847	8786	221.612
BcK1E1_00335	780	631	8663	293.309
BcK1E1_00336	780	631	840	28.4404
BcK1E1_00337	1389	1240	8578	147.792
BcK1E1_00338	522	373	102464	5868.79
BcK1E1_00339	381	232	40779	3755.22
BcK1E1_00340	1410	1261	16351	277.023
BcK1E1_00341	3621	3472	57493	353.771
BcK1E1_00342	282	133	2287	367.368
BcK1E1_00343	543	394	62	3.36188
BcK1E1_00344	183	36.0583	142	84.1336
BcK1E1_00345	531	382	254	14.2055
BcK1E1_00346	678	529	746	30.1279
BcK1E1_00347	1203	1054	9769	198.014
BcK1E1_00348	294	145	11663	1718.42
BcK1E1_00349	83	5.74851	0	0
BcK1E1_00350	73	5.19716	0	0
BcK1E1_00351	75	5.29865	0	0
BcK1E1_00352	171	27.2129	7673	6023.88
BcK1E1_00353	1200	1051	8724	177.337
BcK1E1_00354	1497	1348	8192	129.833
BcK1E1_00355	321	172	6452	801.405
BcK1E1_00356	1155	1006	6203	131.732
BcK1E1_00357	1725	1576	7567	102.578
BcK1E1_00358	993	844	1932	48.9048
BcK1E1_00359	930	781	1866	51.0443
BcK1E1_00360	852	703	1714	52.0885
BcK1E1_00361	822	673	1638	51.9978
BcK1E1_00362	1632	1483	3504	50.4788
BcK1E1_00363	111	8.14747	2	5.24438
BcK1E1_00364	2043	1894	3136	35.3739
BcK1E1_00365	1140	991	1968	42.4266
BcK1E1_00366	1590	1441	3038	45.0412
BcK1E1_00367	1452	1303	1791	29.3655
BcK1E1_00368	90	6.21	0	0
BcK1E1_00369	1305	1156	2217	40.9727
BcK1E1_00370	1365	1216	3934	69.1174
BcK1E1_00371	990	841	2367	60.1296
BcK1E1_00372	639	490	1394	60.7789
BcK1E1_00373	672	523	3205	130.922
BcK1E1_00374	2163	2014	29037	308.02
BcK1E1_00375	450	301	73008	5181.92
BcK1E1_00376	492	343	80952	5042.2
BcK1E1_00377	2448	2299	25759	239.374
BcK1E1_00378	402	253	221	18.662
BcK1E1_00379	1131	982	840	18.2749
BcK1E1_00380	1269	1120	24	0.457804
BcK1E1_00381	1041	892	155	3.71239
BcK1E1_00382	972	823	651	16.8993
BcK1E1_00383	2730	2581	93254	771.909
BcK1E1_00384	309	160	58378	7794.99
BcK1E1_00385	642	493	100697	4363.71
BcK1E1_00386	666	517	91756	3791.67
BcK1E1_00387	297	148	24539	3542.27
BcK1E1_00388	831	682	137645	4311.84
BcK1E1_00389	279	130	45681	7507.21
BcK1E1_00390	360	211	43791	4433.93
BcK1E1_00391	804	655	111596	3639.94
BcK1E1_00392	420	271	56445	4449.82
BcK1E1_00393	258	109	29234	5729.91
BcK1E1_00394	261	112	34682	6615.65
BcK1E1_00395	369	220	43814	4254.78
BcK1E1_00396	336	187	37690	4305.97
BcK1E1_00397	573	424	136999	6903
BcK1E1_00398	186	38.5618	23481	13009.1
BcK1E1_00399	399	250	74519	6368.15
BcK1E1_00400	540	391	89748	4903.82
BcK1E1_00401	372	223	54302	5202.32
BcK1E1_00402	726	577	134333	4973.86
BcK1E1_00403	183	36.0583	14183	8403.29
BcK1E1_00404	447	298	56941	4082.21
BcK1E1_00405	1338	1189	45327	814.445
BcK1E1_00406	561	412	22238	1153.15
BcK1E1_00407	219	70.019	26596	8114.96
BcK1E1_00408	114	8.51793	753	1888.63
BcK1E1_00409	378	229	50616	4722.14
BcK1E1_00410	399	250	39362	3363.75
BcK1E1_00411	999	850	126520	3180
BcK1E1_00412	483	334	41083	2627.86
BcK1E1_00413	996	847	956	24.1135
BcK1E1_00414	267	118	29	5.25052
BcK1E1_00415	87	6.00353	0	0
BcK1E1_00416	885	736	945	27.4309
BcK1E1_00417	1053	904	14763	348.893
BcK1E1_00418	2829	2680	79700	635.345
BcK1E1_00419	504	355	3345	201.305
BcK1E1_00420	1107	958	7687	171.426
BcK1E1_00421	1227	1078	8135	161.222
BcK1E1_00422	840	691	525	16.2318
BcK1E1_00423	798	649	337	11.0936
BcK1E1_00424	771	622	4564	156.762
BcK1E1_00425	879	730	5792	169.509
BcK1E1_00426	861	712	9947	298.469
BcK1E1_00427	465	316	2378	160.772
BcK1E1_00428	1392	1243	9389	161.374
BcK1E1_00429	1479	1330	6230	100.074
BcK1E1_00430	1419	1270	3018	50.7694
BcK1E1_00431	153	17.7996	2	2.40053
BcK1E1_00432	444	295	29	2.10021
BcK1E1_00433	1368	1219	332	5.81863
BcK1E1_00434	384	235	64	5.81833
BcK1E1_00435	258	109	7	1.37201
BcK1E1_00436	1266	1117	1445	27.6376
BcK1E1_00437	894	745	1290	36.993
BcK1E1_00438	855	706	1455	44.0296
BcK1E1_00439	1359	1210	2125	37.5198
BcK1E1_00440	960	811	5630	148.311
BcK1E1_00441	117	8.91948	11	26.3475
BcK1E1_00442	231	82.002	57	14.8504
BcK1E1_00443	627	478	10391	464.425
BcK1E1_00444	90	6.21	0	0
BcK1E1_00445	699	550	23879	927.555
BcK1E1_00446	1281	1132	3407	64.3002
BcK1E1_00447	1677	1528	150960	2110.69
BcK1E1_00448	2088	1939	1.04891e+06	11557.1
BcK1E1_00449	867	718	62367	1855.74
BcK1E1_00450	1107	958	9464	211.055
BcK1E1_00451	1317	1168	31442	575.114
BcK1E1_00452	86	5.93769	0	0
BcK1E1_00453	1017	868	545	13.4142
BcK1E1_00454	1002	853	309	7.7392
BcK1E1_00455	1452	1303	3648	59.8132
BcK1E1_00456	561	412	1534	79.5453
BcK1E1_00457	1071	922	243	5.63069
BcK1E1_00458	1494	1345	352	5.59122
BcK1E1_00459	1365	1216	191	3.35572
BcK1E1_00460	783	634	829	27.9352
BcK1E1_00461	687	538	1954	77.5941
BcK1E1_00462	1560	1411	3038	45.9989
BcK1E1_00463	1923	1774	30473	366.985
BcK1E1_00464	567	418	5508	281.517
BcK1E1_00465	648	499	1005	43.0281
BcK1E1_00466	2145	1996	5405	57.8524
BcK1E1_00467	1188	1039	853	17.5396
BcK1E1_00468	75	5.29865	0	0
BcK1E1_00469	1620	1471	21056	305.809
BcK1E1_00470	1050	901	1412	33.4808
BcK1E1_00471	1356	1207	712	12.6026
BcK1E1_00472	801	652	120	3.93206
BcK1E1_00473	1005	856	1656	41.3307
BcK1E1_00474	741	592	69561	2510.33
BcK1E1_00475	1881	1732	10521	129.776
BcK1E1_00476	681	532	8997	361.304
BcK1E1_00477	1182	1033	5638	116.603
BcK1E1_00478	255	106	2315	466.586
BcK1E1_00479	1143	994	7157	153.826
BcK1E1_00480	936	787	19656	533.589
BcK1E1_00481	759	610	61668	2159.81
BcK1E1_00482	1035	886	26215	632.124
BcK1E1_00483	414	265	4211	339.489
BcK1E1_00484	912	763	14804	414.516
BcK1E1_00485	666	517	19850	820.269
BcK1E1_00486	498	349	20006	1224.68
BcK1E1_00487	75	5.29865	0	0
BcK1E1_00488	1011	862	57173	1417
BcK1E1_00489	894	745	1235	35.4158
BcK1E1_00490	73	5.19716	0	0
BcK1E1_00491	75	5.29865	0	0
BcK1E1_00492	76	5.35093	0	0
BcK1E1_00493	2208	2059	2399	24.892
BcK1E1_00494	915	766	593	16.5391
BcK1E1_00495	1878	1729	2076	25.6519
BcK1E1_00496	603	454	255	11.9997
BcK1E1_00497	849	700	321	9.79701
BcK1E1_00498	1539	1390	132	2.02883
BcK1E1_00499	1812	1663	453	5.81959
BcK1E1_00500	825	676	117	3.69765
BcK1E1_00501	651	502	2422	103.076
BcK1E1_00502	2178	2029	3058	32.199
BcK1E1_00503	1152	1003	93983	2001.86
BcK1E1_00504	936	787	4356	118.25
BcK1E1_00505	1539	1390	11581	177.999
BcK1E1_00506	1224	1075	7903	157.062
BcK1E1_00507	1446	1297	5742	94.5822
BcK1E1_00508	1095	946	1649	37.2405
BcK1E1_00509	573	424	5161	260.049
BcK1E1_00510	2103	1954	38250	418.209
BcK1E1_00511	639	490	10285	448.43
BcK1E1_00512	900	751	8924	253.867
BcK1E1_00513	1524	1375	12709	197.467
BcK1E1_00514	552	403	2483	131.631
BcK1E1_00515	915	766	1682	46.912
BcK1E1_00516	1677	1528	17263	241.368
BcK1E1_00517	462	313	1296	88.46
BcK1E1_00518	456	307	1359	94.5731
BcK1E1_00519	639	490	2804	122.255
BcK1E1_00520	426	277	366	28.2285
BcK1E1_00521	846	697	965	29.5788
BcK1E1_00522	105	7.48819	0	0
BcK1E1_00523	444	295	65	4.70736
BcK1E1_00524	1500	1351	1992	31.5007
BcK1E1_00525	1281	1132	6637	125.26
BcK1E1_00526	1347	1198	2603	46.4199
BcK1E1_00527	1695	1546	3485	48.1592
BcK1E1_00528	1020	871	1151	28.2321
BcK1E1_00529	1275	1126	8057	152.87
BcK1E1_00530	1044	895	3365	80.3246
BcK1E1_00531	894	745	4010	114.994
BcK1E1_00532	1632	1483	3934	56.6734
BcK1E1_00533	1965	1816	2268	26.6817
BcK1E1_00534	630	481	1416	62.8933
BcK1E1_00535	1521	1372	1409	21.9403
BcK1E1_00536	1227	1078	3175	62.9233
BcK1E1_00537	75	5.29865	0	0
BcK1E1_00538	213	64.0516	23578	7864.36
BcK1E1_00539	1089	940	7768	176.55
BcK1E1_00540	975	826	3578	92.5437
BcK1E1_00541	1197	1048	8202	167.203
BcK1E1_00542	927	778	3995	109.704
BcK1E1_00543	1161	1012	5136	108.425
BcK1E1_00544	798	649	4294	141.353
BcK1E1_00545	705	556	3256	125.111
BcK1E1_00546	663	514	15278	635.023
BcK1E1_00547	1161	1012	7305	154.215
BcK1E1_00548	1527	1378	72351	1121.71
BcK1E1_00549	651	502	34427	1465.15
BcK1E1_00550	885	736	23754	689.518
BcK1E1_00551	1407	1258	17288	293.596
BcK1E1_00552	1836	1687	27663	350.325
BcK1E1_00553	537	388	497	27.366
BcK1E1_00554	2082	1933	17690	195.516
BcK1E1_00555	780	631	11731	397.184
BcK1E1_00556	1293	1144	4320	80.676
BcK1E1_00557	990	841	8190	208.053
BcK1E1_00558	480	331	2672	172.463
BcK1E1_00559	1131	982	14162	308.106
BcK1E1_00560	1314	1165	13391	245.569
BcK1E1_00561	924	775	6267	172.76
BcK1E1_00562	1422	1273	12151	203.925
BcK1E1_00563	480	331	3367	217.321
BcK1E1_00564	948	799	2693	72.0072
BcK1E1_00565	942	793	842.047	22.6856
BcK1E1_00566	930	781	16759	458.44
BcK1E1_00567	984	835	14872	380.513
BcK1E1_00568	795	646	8720	288.383
BcK1E1_00569	1893	1744	35334	432.845
BcK1E1_00570	753	604	973	34.4162
BcK1E1_00571	1293	1144	1978	36.9391
BcK1E1_00572	2070	1921	17109	190.276
BcK1E1_00573	1428	1279	6682	111.615
BcK1E1_00574	771	622	3576	122.827
BcK1E1_00575	1284	1135	4661	87.7343
BcK1E1_00576	1656	1507	3299	46.7687
BcK1E1_00577	981	832	1064	27.3215
BcK1E1_00578	945	796	1232	33.0662
BcK1E1_00579	783	634	1015	34.2029
BcK1E1_00580	771	622	896	30.7754
BcK1E1_00581	1011	862	4210	104.342
BcK1E1_00582	1182	1033	5821	120.388
BcK1E1_00583	1950	1801	5337	63.3096
BcK1E1_00584	486	337	1688	107.011
BcK1E1_00585	537	388	2041	112.382
BcK1E1_00586	1428	1279	1945	32.4889
BcK1E1_00587	1584	1435	12497	186.055
BcK1E1_00588	603	454	2184	102.774
BcK1E1_00589	1170	1021	1931	40.4057
BcK1E1_00590	426	277	57	4.39624
BcK1E1_00591	849	700	136	4.15076
BcK1E1_00592	723	574	157	5.84351
BcK1E1_00593	648	499	166	7.10712
BcK1E1_00594	630	481	195	8.66116
BcK1E1_00595	1260	1111	2487	47.8242
BcK1E1_00596	2082	1933	8176	90.364
BcK1E1_00597	1197	1048	4504	91.8171
BcK1E1_00598	77	5.40428	0	0
BcK1E1_00599	2016	1867	2064	23.6185
BcK1E1_00600	76	5.35093	0	0
BcK1E1_00601	74	5.2474	0	0
BcK1E1_00602	73	5.19716	0	0
BcK1E1_00603	615	466	546	25.0319
BcK1E1_00604	657	508	1054	44.3265
BcK1E1_00605	675	526	631	25.6289
BcK1E1_00606	837	688	1180	36.6421
BcK1E1_00607	906	757	2683	75.7201
BcK1E1_00608	1023	874	281	6.86881
BcK1E1_00609	876	727	249	7.31731
BcK1E1_00610	1062	913	170	3.978
BcK1E1_00611	660	511	90	3.76277
BcK1E1_00612	1179	1030	425	8.81532
BcK1E1_00613	1236	1087	530	10.4168
BcK1E1_00614	1311	1162	717	13.1825
BcK1E1_00615	900	751	23326	663.57
BcK1E1_00616	735	586	6598	240.548
BcK1E1_00617	1137	988	12666	273.885
BcK1E1_00618	1473	1324	17945	289.562
BcK1E1_00619	1917	1768	8379	101.25
BcK1E1_00620	990	841	2363	60.028
BcK1E1_00621	498	349	4901	300.017
BcK1E1_00622	1176	1027	18292	380.52
BcK1E1_00623	474	325	996	65.473
BcK1E1_00624	153	17.7996	2	2.40053
BcK1E1_00625	1617	1468	1012	14.7279
BcK1E1_00626	480	331	44	2.83995
